,Title,URL,CPU,GPU,RAM,Storage,OS,Rating,Rating Count,Price,CPU_COMPANY,CPU_MODEL,CPU_GEN,GPU_COMPANY,GPU_LABEL,GPU_MODEL,GPU_SUFFIX,RAM_GB,RAM_GEN,STORAGE_NUM,STORAGE_UNIT,STORAGE_TYPE,OS_SYSTEM,OS_VERSION,OS_TYPE
23,Prebuilt Gaming Desktop Computer | 16G Memory | 512G SSD | AMD Ryzen5 6Cores 3.6G Up to 4.1G | RX 560 4G Graphics Card | Wi-Fi 6 | Gamer PC White,https://www.amazon.com/suevery-Prebuilt-Desktop-Computer-Graphics/dp/B0FX4RLLC2/ref=sr_1_14?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-14,AMD Ryzen 5,AMD RX 560,16GB DDR4,512GB SSD,Windows 11,4.3,164,598.0,AMD,Ryzen 5,Base,AMD,RX,560,Base,16,DDR4,512,GB,SSD,Windows,11,Base
24,"Skytech Gaming Azure 3 Plus Gaming PC, AMD Ryzen 7 7800X3D 4.2GHz, AMD RX 9070 16GB, 2TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000, 850W Gold ATX 3 PSU, 360 ARGB AIO, Wi-Fi, Win 11, Desktop",https://www.amazon.com/Skytech-Gaming-7800X3D-4-2GHz-Desktop/dp/B0FWC5BQGS/ref=sr_1_15?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-15,AMD Ryzen 7 7800X3D,AMD RX 9070,32GB DDR5,2TB NVMe,Windows 11,4.0,15,1891.0,AMD,Ryzen 7,7800X3D,AMD,RX,9070,Base,32,DDR5,2,TB,NVMe,Windows,11,Base
25,"Skytech Gaming Archangel Gaming PC, Intel i5 14400F 2.5GHz, NVIDIA RTX 5060, 1TB NVMe SSD, 32GB DDR4 RAM 3200, 650W Gold PSU, Wi-Fi, Win 11, Desktop",https://www.amazon.com/Skytech-Gaming-Archangel-14400F-Desktop/dp/B0G2RDT9R2/ref=sr_1_16?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-16,Intel i5 14400F,NVIDIA RTX 5060,32GB DDR4,1TB NVMe,Windows 11,4.4,1447,1199.0,Intel,i5,14400F,NVIDIA,RTX,5060,Base,32,DDR4,1,TB,NVMe,Windows,11,Base
26,"Skytech Gaming Crystal Gaming PC, AMD Ryzen 7 5700 3.7GHz, NVIDIA RTX 5060, 1TB NVMe SSD, 32GB DDR4 RAM 3200, 650W Gold PSU, Wi-Fi, Win 11, Desktop",https://www.amazon.com/Skytech-Gaming-Crystal-3-7GHz-Desktop/dp/B0G2RDTD1Y/ref=sr_1_18?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-18,AMD Ryzen 7 5700,NVIDIA RTX 5060,32GB DDR4,1TB NVMe,Windows 11,4.1,5,1199.0,AMD,Ryzen 7,5700,NVIDIA,RTX,5060,Base,32,DDR4,1,TB,NVMe,Windows,11,Base
27,"Gaming PC Desktop Computer, Ryzen 7 5700X,RTX 5060,32GB DDR4 RAM and 1TB M.2 NVMe SSD, 240 Liquid Cooler, ARGB Fans,Game Design Office",https://www.amazon.com/YAWYORE-Gaming-Desktop-Computer-Liquid/dp/B0FLJT7H3Z/ref=sr_1_19?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-19,AMD Ryzen 7 5700X,NVIDIA RTX 5060,32GB DDR4,1TB SSD,Windows 11,4.4,148,1259.0,AMD,Ryzen 7,5700X,NVIDIA,RTX,5060,Base,32,DDR4,1,TB,SSD,Windows,11,Base
28,"CyberPowerPC Gamer Xtreme VR Gaming PC, Intel Core i7-14700F 2.1GHz, GeForce RTX 5060 Ti 16GB, 16GB DDR5, 1TB PCIe 4.0 SSD, WiFi Ready & Windows 11 Home (GXiVR8040A17)",https://www.amazon.com/CyberPowerPC-i7-14700F-GeForce-Windows-GXiVR8040A17/dp/B0DW48GN42/ref=sr_1_20?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-20,Intel i7 14700F,NVIDIA RTX 5060 Ti,16GB DDR5,1TB SSD,Windows 11 Home,4.7,451,1359.0,Intel,i7,14700F,NVIDIA,RTX,5060,Ti,16,DDR5,1,TB,SSD,Windows,11,Home
29,"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 7700X 4.5 GHz (5.4GHz), NVIDIA RTX 5070 12GB, 1TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000 RGB, 850W Gold ATX 3 PSU, 360mm ARGB AIO, Wi-Fi, Win 11",https://www.amazon.com/Skytech-Gaming-Desktop-5-4GHz-NVIDIA/dp/B0F5PY4CXW/ref=sr_1_21?dib=eyJ2IjoiMSJ9.nT6IE53AC-z9ZyNjetcZ9P0twv7LBRHMSOMbo9rpk8YH-CmE9Gkgj-TEH3IRmTQ6-fd7v15Txjn4EL7yla7Wg9X3zVbZj6bFtaMb2qIfzDRpb-4y-hxRNQ-T9NLruXWUBOtS8P-ncTJkzHtUIa3omcpYQSekqe7huE9ttsKZ-LBgCiA6-qZbgfawBx-5mZHoI-3VFsTCS_FF7dccHrPTLq-AMGqfLRYnoOHdsjO8ipg.Ntc6_0pov3nhGf6zAi7EB0EmzokUfUH4wipwgQiMTJw&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869741&refinements=p_36%3A-250000&sr=8-21,AMD Ryzen 7 7700X,NVIDIA RTX 5070,32GB DDR5,1TB NVMe,Windows 11,4.4,18,1799.0,AMD,Ryzen 7,7700X,NVIDIA,RTX,5070,Base,32,DDR5,1,TB,NVMe,Windows,11,Base
30,"Skytech Gaming Rampage Gaming PC, AMD Ryzen 7 7800X3D 4.2GHz, NVIDIA RTX 5060 Ti 16GB, 1TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000, 850W Gold ATX 3 PSU, 360 ARGB AIO, Wi-Fi, Win 11, Desktop",https://www.amazon.com/Skytech-Gaming-Rampage-7800X3D-Desktop/dp/B0FX47QK1Z/ref=sr_1_19?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-19,AMD Ryzen 7 7800X3D,NVIDIA RTX 5060 Ti,32GB DDR5,1TB NVMe,Windows 11,4.4,3007,1649.0,AMD,Ryzen 7,7800X3D,NVIDIA,RTX,5060,Ti,32,DDR5,1,TB,NVMe,Windows,11,Base
31,"msi Codex R2 Gaming Desktop: Intel Core i5-14400F, Geforce RTX 5060, 16GB DDR5, 1TB m.2 NVMe SSD, 80+ Gold PSU, WiFi 6E, ARGB Fan Air Cooling, Windows 11 Home: A14NVL5-454US",https://www.amazon.com/MSI-Codex-Gaming-Desktop-A14NVL5-454US/dp/B0F86GXF41/ref=sr_1_20?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-20,Intel i5 14400F,NVIDIA RTX 5060,16GB DDR5,1TB SSD,Windows 11 Home,4.2,66,1109.0,Intel,i5,14400F,NVIDIA,RTX,5060,Base,16,DDR5,1,TB,SSD,Windows,11,Home
32,"STGAubron Prebuilt Gaming PC Desktop, Radeon RX 550 4G, Intel Core i5 up to 3.6GHz, 16G RAM, 512G SSD, WiFi 6, BT 5.0, RGB Fan x2, Windows 11 Home",https://www.amazon.com/STGAubron-Gaming-Desktop-3-3Ghz-Keybaord/dp/B0BRL5PF1L/ref=sr_1_21?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-21,Intel i5,AMD RX 550,16GB DDR4,512GB SSD,Windows 11 Home,4.0,774,455.0,Intel,i5,Base,AMD,RX,550,Base,16,DDR4,512,GB,SSD,Windows,11,Home
33,"STGAubron Gaming PC Computer Desktop, Radeon RX 560 4G GDDR5, Intel Core i5 up to 3.6G, 16G RAM, 512G SSD, WiFi 6, BT 5.0, RGB Fan x 3, Windows 11 Home",https://www.amazon.com/STGAubron-Gaming-Desktop-Radeon-Keyboard/dp/B0CT8YG8BM/ref=sr_1_22?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-22,Intel i5,AMD RX 560,16GB DDR4,512GB SSD,Windows 11 Home,3.9,311,549.0,Intel,i5,Base,AMD,RX,560,Base,16,DDR4,512,GB,SSD,Windows,11,Home
34,"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 9700X 3.8 GHz (5.5GHz), NVIDIA RTX 4060 8GB, 1TB NVMe SSD, 16GB DDR5 RAM 6000, 650W Gold PSU, 360mm ARGB AIO, Wi-Fi, Win 11",https://www.amazon.com/Skytech-Gaming-Desktop-5-5GHz-NVIDIA/dp/B0DQ6PVLCV/ref=sr_1_23?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-23,AMD Ryzen 7 9700X,NVIDIA RTX 4060,16GB DDR5,1TB NVMe,Windows 11,4.0,59,1299.0,AMD,Ryzen 7,9700X,NVIDIA,RTX,4060,Base,16,DDR5,1,TB,NVMe,Windows,11,Base
35,"Gaming PC, i7 CPU, RX590 2304SP 8GB Graphics, 512 GB M.2, 16 GB RAM Pre-Built Computer, RGB Fans x 4, Win 11 Home，WiFi 6 + 5.2/5.3, 550W PSU (RX 590+512GB+16GB)",https://www.amazon.com/OKAMUS-Graphics-Pre-Built-Computer-Home%EF%BC%8CWiFi/dp/B0G5FTTWHM/ref=sr_1_24?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-24,Intel i7,AMD RX 590,16GB DDR4,512GB SSD,Windows 11 Home,4.3,6,539.0,Intel,i7,Base,AMD,RX,590,Base,16,DDR4,512,GB,SSD,Windows,11,Home
36,"Skytech Gaming Azure 3 Gaming PC, AMD Ryzen 7 9700X 3.8GHz, NVIDIA RTX 5060, 1TB NVMe SSD, 16GB DDR5 RAM 6000, 850W Gold ATX 3 PSU, 360 ARGB AIO, Wi-Fi, Win 11, Desktop",https://www.amazon.com/Skytech-Gaming-3-8GHz-NVIDIA-Desktop/dp/B0FBR1M9MW/ref=sr_1_25?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-25,AMD Ryzen 7 9700X,NVIDIA RTX 5060,16GB DDR5,1TB NVMe,Windows 11,4.1,292,1379.0,AMD,Ryzen 7,9700X,NVIDIA,RTX,5060,Base,16,DDR5,1,TB,NVMe,Windows,11,Base
37,"STGAubron Gaming PC Desktop Computer, AMD Ryzen 5 5600GT up to 4.6G, Radeon RX 6500 4G, 16G DDR4, 1T SSD, WiFi 6 & BT 5.2, RGB Fan x4, Windows 11 Home,White",https://www.amazon.com/STGAubron-Gaming-Desktop-Computer-Windows/dp/B0FH6H5QC9/ref=sr_1_26?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-26,AMD Ryzen 5 5600GT,AMD RX 6500,16GB DDR4,1TB SSD,Windows 11 Home,4.4,16,699.0,AMD,Ryzen 5,5600GT,AMD,RX,6500,Base,16,DDR4,1,TB,SSD,Windows,11,Home
38,"STGAubron Gaming PC Desktop Computer, Intel Core i7 up to 3.9GHz, Radeon RX 580 8G, 16G RAM, 512G SSD, WiFi 6, BT 5.0, RGB Fan x4, Windows 11 Home",https://www.amazon.com/STGAubron-Desktop-Computer-Bluetooth-Keyboard/dp/B0BK539D4V/ref=sr_1_29?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-29,Intel i7,AMD RX 580,16GB DDR4,512GB SSD,Windows 11 Home,3.6,1680,512.0,Intel,i7,Base,AMD,RX,580,Base,16,DDR4,512,GB,SSD,Windows,11,Home
39,"Gaming PC Desktop Ryzen 7 5700X, GeForce RTX 5060, 32G DDR4 RAM, 1TB NVME SSD, WiFi 6, 4K Prebuilt Tower Computer for VR Gaming, Streaming, Home and Office (White)",https://www.amazon.com/WIWB-Desktop-Prebuilt-Computer-Streaming/dp/B0FV33VHRR/ref=sr_1_30?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-30,AMD Ryzen 7 5700X,NVIDIA RTX 5060,32GB DDR4,1TB NVMe,Windows 11,4.3,16,1099.0,AMD,Ryzen 7,5700X,NVIDIA,RTX,5060,Base,32,DDR4,1,TB,NVMe,Windows,11,Base
40,"Skytech Gaming Azure 3 Desktop PC, Ryzen 5 9600X 3.9 Ghz (5.4GHz Turbo), NVIDIA RTX 5060 Ti 16GB, 1TB Gen4 NVMe SSD, 16GB DDR5 RAM 5200, 650W Gold PSU, Wi-Fi, Win 11",https://www.amazon.com/Skytech-Gaming-Desktop-5-4GHz-NVIDIA/dp/B0F4Z1JXLP/ref=sr_1_31?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-31,AMD Ryzen 5 9600X,NVIDIA RTX 5060 Ti,16GB DDR5,1TB NVMe,Windows 11,4.4,372,1349.0,AMD,Ryzen 5,9600X,NVIDIA,RTX,5060,Ti,16,DDR5,1,TB,NVMe,Windows,11,Base
41,"Thermaltake LCGS Quartz i1460 Gaming Desktop (Intel Core™ i5-14400F, ToughRam DDR4 3600Mhz 16GB RGB Memory, NVIDIA GeForce® RTX 5060, 1TB NVMe M.2, WiFi, Windows 11) S2QT-B760-560-LCS",https://www.amazon.com/Thermaltake-i5-14400F-ToughRam-GeForce%C2%AE-S2QT-B760-560-LCS/dp/B0F6SW1G4V/ref=sr_1_32?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-32,Intel i5 14400F,NVIDIA RTX 5060,16GB DDR4,1TB NVMe,Windows 11,4.0,261,1099.0,Intel,i5,14400F,NVIDIA,RTX,5060,Base,16,DDR4,1,TB,NVMe,Windows,11,Base
42,"Gaming Desktop PC AMD R5 5500 GeForce RTX 3050 6GB,16GB DDR4 RAM,1TB NVMe SSD,ARGB Cooling, Prebuilt Gaming Computer",https://www.amazon.com/ZYNEEX-Desktop-GeForce-Prebuilt-Computer/dp/B0FNR773ZJ/ref=sr_1_33?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-33,AMD Ryzen 5 5500,NVIDIA RTX 3050,16GB DDR4,1TB NVMe,Windows 11,4.3,28,845.0,AMD,Ryzen 5,5500,NVIDIA,RTX,3050,Base,16,DDR4,1,TB,NVMe,Windows,11,Base
43,"Skytech Gaming Azure 3 Plus Desktop PC, Ryzen 7 7800X3D 4.2 GHz (5GHz), NVIDIA RTX 5070 Ti 16GB, 1TB Gen4 NVMe SSD, 32GB DDR5 RAM 5600 RGB, 850W Gold ATX 3 PSU, 360mm ARGB AIO, Wi-Fi, Win 11",https://www.amazon.com/Skytech-Gaming-Desktop-7800X3D-NVIDIA/dp/B0F6MVVZSC/ref=sr_1_34?dib=eyJ2IjoiMSJ9.AkG_VYltKMqs1AsAAGP6voMkbcCs2FOiFCCHp9oHFlWpcqcEoK6wfF3BeSXYGkeq0Xl0LCSZG3r_Lv4EY3hvI8PVYGEGMNdb87yiXurxlcdmSalHn7G-tiYlZGfTsP4OPX5rrL1rVUub0r4miq7ePFfy24BEdQfHMdBUCTP2Hl-AHeCF-x1K2NJDgtoEXxE659yOUNRjAubOLdXS9XlUsdnAz4R-BzsTuu1zqh-WR-E.uKFYeyxEzTylNezWkjEpJIkArQc3FbGYlFh7cNia6aU&dib_tag=se&keywords=pre+built+pc+gaming&qid=1770869749&refinements=p_36%3A-250000&sr=8-34,AMD Ryzen 7 7800X3D,NVIDIA RTX 5070 Ti,32GB DDR5,1TB NVMe,Windows 11,4.2,530,2379.0,AMD,Ryzen 7,7800X3D,NVIDIA,RTX,5070,Ti,32,DDR5,1,TB,NVMe,Windows,11,Base
